Customer_ID,Name,Age,Gender,Email,Phone,Address,City,State,Country,Zip,Registration_Date,Last_Login,Account_Balance,Subscription_Status,Feedback_Score,Preferred_Language,Device_Type,Referral_Code,Purchase_Count
CUST2554,,40,M,user865@example.com,9876543210,,,CA,USA,10001,6/15/2020,,1000,Cancelled,4,Spanish,Desktop,REF123,2
CUST2333,Sam,,,user783@example.com,,789 Blvd,New York,,,90001,6/15/2020,,100,,4,French,Desktop,,2
CUST2282,John Doe,25,Other,,9988776655,456 Ave,Chicago,IL,,,1/1/2021,12/1/2022,100,Inactive,5,,Mobile,,2
CUST5062,Sam,30,Female,user787@example.com,9876543210,789 Blvd,,TX,,90001,11/20/2019,,100,Inactive,5,English,Tablet,,
CUST9030,Sam,30,,user519@example.com,9876543210,789 Blvd,Houston,IL,USA,60601,6/15/2020,,,Inactive,5,French,,,
,John Doe,,Female,user421@example.com,,456 Ave,Los Angeles,NY,,90001,,,,Cancelled,2,,,REF123,1
CUST1121,Jane Smith,45,,user960@example.com,9123456780,,Houston,NY,,10001,6/15/2020,,100,Inactive,5,French,Desktop,,2
CUST6142,Sam,40,Male,user277@example.com,9988776655,,Los Angeles,NY,US,90001,6/15/2020,,1000,Inactive,1,,,REF456,
CUST7083,Jane Smith,35,Other,user85@example.com,9876543210,789 Blvd,,NY,US,60601,6/15/2020,,0,,,English,,REF456,0
CUST7193,Jane Smith,25,Other,user924@example.com,9123456780,789 Blvd,,TX,,,,,250.5,Inactive,5,,,REF123,
CUST5785,Jane Smith,,,,,456 Ave,Los Angeles,TX,,,11/20/2019,12/1/2022,250.5,Cancelled,,,,REF123,2
CUST4101,Alice,40,Other,user154@example.com,9988776655,,Houston,IL,US,90001,1/1/2021,12/1/2022,1000,,1,Spanish,Mobile,,3
CUST1093,Sam,,Other,user982@example.com,,456 Ave,Chicago,TX,,10001,11/20/2019,5/5/2023,100,Active,2,Spanish,Desktop,,0
CUST8052,Sam,35,F,,,,Chicago,IL,USA,,1/1/2021,5/5/2023,1000,Inactive,2,Spanish,,,2
,,35,Female,user8@example.com,9988776655,456 Ave,Houston,,US,,,12/1/2022,0,,4,English,Tablet,,3
CUST7433,Sam,45,,,9988776655,789 Blvd,New York,IL,USA,10001,11/20/2019,5/5/2023,100,Inactive,3,English,Mobile,REF456,3
CUST7874,John Doe,30,F,user945@example.com,9123456780,,Chicago,NY,,90001,1/1/2021,5/5/2023,1000,Inactive,3,French,Tablet,,
CUST7225,Alice,40,M,user539@example.com,,,Houston,,,90001,6/15/2020,12/1/2022,,Inactive,2,,Mobile,REF123,0
CUST3052,Sam,35,Male,,9988776655,789 Blvd,,NY,US,,6/15/2020,,0,Inactive,,Spanish,Mobile,REF123,1
,John Doe,40,M,,9876543210,,,NY,,,1/1/2021,,0,Cancelled,5,French,Mobile,,
CUST2172,Sam,25,,,9876543210,,Chicago,TX,,60601,1/1/2021,,0,,5,English,Tablet,,
CUST7821,,40,,user341@example.com,,789 Blvd,New York,TX,,10001,11/20/2019,,1000,Active,,French,Mobile,REF456,3
CUST7541,John Doe,45,F,,9876543210,456 Ave,Houston,IL,,,11/20/2019,12/1/2022,0,Inactive,2,,,,
CUST1996,,,Male,user128@example.com,,123 St,Chicago,IL,,10001,1/1/2021,12/1/2022,,Active,5,French,Desktop,REF456,
CUST7924,Alice,45,M,user811@example.com,9876543210,123 St,,,USA,60601,,5/5/2023,1000,,3,English,,REF456,
CUST7006,Sam,40,Male,user107@example.com,9876543210,789 Blvd,,TX,USA,90001,,5/5/2023,0,Cancelled,1,French,Tablet,REF123,
CUST1316,Sam,45,M,user398@example.com,,,,,,60601,1/1/2021,,0,,3,French,Tablet,REF456,1
,Alice,,,user492@example.com,9123456780,456 Ave,,,USA,10001,1/1/2021,,0,,3,English,,,
CUST1809,Sam,40,Other,user330@example.com,9988776655,123 St,New York,,US,60601,1/1/2021,5/5/2023,,,2,Spanish,,REF456,1
CUST2146,Sam,50,,user94@example.com,,456 Ave,Houston,,,,6/15/2020,,0,,4,,Mobile,REF456,0
CUST8295,John Doe,50,,user271@example.com,,,Los Angeles,,USA,10001,6/15/2020,,,,4,,Desktop,REF123,1
CUST5876,Jane Smith,45,Other,user573@example.com,,123 St,Chicago,,US,,11/20/2019,,,Active,,,Mobile,REF123,0
CUST2546,,50,,user98@example.com,9876543210,789 Blvd,Chicago,CA,US,,6/15/2020,12/1/2022,250.5,Cancelled,3,,,REF456,3
CUST5421,Sam,30,Male,,,123 St,Los Angeles,IL,US,90001,11/20/2019,5/5/2023,250.5,,2,Spanish,,REF123,3
CUST5537,Alice,30,Other,user858@example.com,,,Chicago,IL,US,,1/1/2021,,250.5,Active,5,Spanish,,REF456,2
CUST5012,Alice,35,M,,9988776655,,New York,,USA,90001,6/15/2020,,250.5,Active,2,English,Desktop,REF456,2
CUST8320,Jane Smith,50,Female,user470@example.com,9123456780,,Houston,,,60601,1/1/2021,5/5/2023,250.5,Cancelled,2,,Mobile,,
CUST5030,John Doe,50,Female,user157@example.com,,,,IL,,,6/15/2020,,0,,3,Spanish,,REF123,0
CUST5683,John Doe,,Male,user23@example.com,,,Chicago,,,,11/20/2019,,0,,3,,Desktop,,1
CUST3929,Sam,40,Other,user468@example.com,9988776655,,New York,,USA,10001,11/20/2019,12/1/2022,1000,Active,4,Spanish,,,3
CUST7317,Alice,50,Other,user741@example.com,,789 Blvd,Houston,TX,US,,11/20/2019,12/1/2022,0,Inactive,2,French,Tablet,,
CUST9418,Jane Smith,30,Female,user351@example.com,9123456780,123 St,Los Angeles,NY,,10001,1/1/2021,,0,Active,4,,,,2
CUST6113,,,F,user839@example.com,9876543210,789 Blvd,Houston,NY,USA,60601,6/15/2020,12/1/2022,,Cancelled,5,French,Tablet,REF456,
CUST4331,Alice,,Other,user208@example.com,9988776655,789 Blvd,Chicago,,,10001,6/15/2020,12/1/2022,1000,Inactive,2,French,,REF123,
CUST5305,,25,,user518@example.com,,,Houston,IL,USA,,1/1/2021,,250.5,,1,English,,,3
CUST2528,Alice,50,Female,user481@example.com,9123456780,456 Ave,Los Angeles,,,,1/1/2021,,100,,3,English,Tablet,REF123,2
CUST4284,,35,M,user751@example.com,9123456780,123 St,Chicago,,US,,11/20/2019,,100,,2,,,,0
CUST5382,John Doe,50,Female,user899@example.com,,,,CA,,10001,,,1000,,,French,,REF123,
CUST1739,,25,M,user350@example.com,9123456780,,New York,,US,10001,6/15/2020,5/5/2023,250.5,Active,1,,Desktop,REF456,
CUST6609,Jane Smith,50,,user103@example.com,9876543210,,New York,IL,USA,60601,,5/5/2023,100,,3,French,Mobile,REF123,3
CUST3827,Alice,40,Male,user744@example.com,,456 Ave,Houston,TX,USA,60601,1/1/2021,5/5/2023,1000,,2,French,Desktop,REF123,
CUST1622,Jane Smith,50,M,user360@example.com,,456 Ave,New York,,US,,1/1/2021,,250.5,,,Spanish,,,2
CUST2720,,45,F,user433@example.com,9876543210,,Los Angeles,IL,,10001,,,250.5,Inactive,5,English,Desktop,REF123,2
CUST1163,John Doe,35,Other,user24@example.com,9123456780,,Chicago,IL,,,11/20/2019,5/5/2023,1000,,,English,,REF456,
CUST4498,,50,M,user631@example.com,9123456780,123 St,Chicago,CA,,60601,6/15/2020,5/5/2023,1000,,4,French,,REF123,
CUST5922,,25,Female,user669@example.com,,,,,,,,,250.5,Active,1,French,Tablet,,2
CUST7294,Sam,35,F,user362@example.com,9123456780,,Chicago,,,60601,11/20/2019,,250.5,Active,1,Spanish,Desktop,REF123,
CUST1080,John Doe,40,,user235@example.com,9876543210,789 Blvd,New York,CA,USA,60601,11/20/2019,,100,Cancelled,4,,,,3
CUST8979,Jane Smith,40,Female,user852@example.com,9988776655,456 Ave,New York,CA,USA,,11/20/2019,5/5/2023,0,Cancelled,2,French,,REF123,3
CUST3329,Jane Smith,35,F,user872@example.com,9988776655,,Houston,TX,USA,,,12/1/2022,250.5,Cancelled,4,,,REF456,0
CUST7484,Alice,25,,user808@example.com,9988776655,,New York,,US,60601,6/15/2020,12/1/2022,0,,,French,Tablet,,3
CUST1881,Jane Smith,35,Female,user237@example.com,9988776655,123 St,Chicago,IL,,60601,1/1/2021,5/5/2023,1000,Inactive,3,,Tablet,,1
CUST9864,,45,M,,,456 Ave,New York,IL,,60601,11/20/2019,,,,5,,Mobile,REF123,
CUST9379,Jane Smith,50,Female,user961@example.com,9988776655,123 St,Chicago,TX,USA,90001,1/1/2021,5/5/2023,,,,Spanish,,REF123,
CUST2927,,,F,user617@example.com,,789 Blvd,Houston,,USA,,11/20/2019,,1000,,4,,Mobile,REF456,
CUST9626,Jane Smith,,F,user745@example.com,9123456780,123 St,Los Angeles,,,,11/20/2019,12/1/2022,0,Cancelled,5,French,Desktop,,
CUST4945,,25,Female,user291@example.com,,456 Ave,Los Angeles,,,,,,,Cancelled,5,,Desktop,,1
CUST7221,,25,Female,user118@example.com,9876543210,,,TX,,60601,1/1/2021,5/5/2023,1000,,4,Spanish,,,
CUST8618,,25,M,user149@example.com,,123 St,New York,,,90001,11/20/2019,,250.5,Active,1,French,,,3
CUST3054,Sam,30,F,,9876543210,789 Blvd,Los Angeles,,,10001,1/1/2021,5/5/2023,,,4,,,,0
CUST5826,,50,F,user287@example.com,,789 Blvd,New York,IL,USA,60601,11/20/2019,5/5/2023,250.5,,1,,Mobile,,1
CUST4577,,50,M,user388@example.com,,123 St,Los Angeles,NY,USA,90001,6/15/2020,,0,Active,1,English,,,3
,Alice,25,Male,user31@example.com,9123456780,,,NY,US,10001,11/20/2019,,0,Cancelled,5,,Tablet,REF123,
CUST4605,Jane Smith,40,M,user34@example.com,,,New York,,US,10001,1/1/2021,,,Cancelled,1,Spanish,Desktop,REF456,
CUST6929,,,Other,user625@example.com,9988776655,789 Blvd,,NY,,60601,,12/1/2022,100,Cancelled,,Spanish,,,0
CUST4031,Sam,50,M,user932@example.com,,,,CA,US,,11/20/2019,12/1/2022,250.5,Inactive,2,,,REF123,
CUST2312,John Doe,35,Male,user354@example.com,,456 Ave,Chicago,,,60601,1/1/2021,,,,3,French,Desktop,REF123,2
CUST6477,Alice,30,Female,user754@example.com,9876543210,789 Blvd,New York,NY,,10001,11/20/2019,,1000,Cancelled,1,Spanish,Tablet,,1
CUST8337,,40,Female,,9876543210,,Los Angeles,IL,US,90001,6/15/2020,12/1/2022,0,,1,Spanish,Mobile,,
CUST1476,,40,M,user716@example.com,9876543210,789 Blvd,,CA,,,6/15/2020,,,,5,English,,,
CUST3249,Alice,45,,user863@example.com,9123456780,,New York,NY,,90001,1/1/2021,,1000,,3,French,Tablet,REF456,0
CUST1844,Jane Smith,30,Female,user489@example.com,,123 St,Houston,NY,USA,10001,11/20/2019,,0,Cancelled,1,Spanish,Mobile,REF123,
CUST6520,Alice,,,,,456 Ave,New York,CA,US,60601,,,100,,4,,,REF123,1
CUST3198,Sam,,F,,,789 Blvd,Los Angeles,NY,US,,1/1/2021,,1000,Inactive,5,English,Mobile,,1
CUST3206,John Doe,40,Other,,9988776655,789 Blvd,Houston,CA,US,,1/1/2021,,100,,4,,Mobile,,1
CUST6263,,50,Other,user803@example.com,9123456780,456 Ave,Chicago,CA,,,,12/1/2022,250.5,Cancelled,1,,Desktop,REF123,2
CUST3309,John Doe,45,Other,user571@example.com,,,,TX,,10001,11/20/2019,5/5/2023,100,Active,,Spanish,,,0
CUST9538,,,M,user391@example.com,9876543210,456 Ave,New York,TX,,,1/1/2021,5/5/2023,100,Active,1,French,Tablet,,2
CUST6499,John Doe,,M,user446@example.com,9988776655,,Chicago,TX,US,60601,1/1/2021,5/5/2023,1000,Inactive,1,,Mobile,,1
CUST3058,John Doe,,Male,user199@example.com,9123456780,789 Blvd,Houston,,,60601,,12/1/2022,100,Active,3,French,Tablet,REF456,
,,45,Female,,,789 Blvd,Los Angeles,NY,USA,,6/15/2020,,,Inactive,,Spanish,Tablet,REF123,2
CUST8778,Jane Smith,25,Male,user93@example.com,,789 Blvd,Houston,,US,90001,1/1/2021,5/5/2023,0,,2,English,Mobile,REF123,
CUST2993,Sam,,Female,user623@example.com,9988776655,456 Ave,,TX,,10001,,,,Inactive,3,English,Desktop,,1
CUST2938,,35,,user149@example.com,9876543210,456 Ave,Houston,IL,US,,11/20/2019,12/1/2022,1000,Cancelled,5,English,Desktop,REF123,1
CUST1939,John Doe,25,Male,user43@example.com,9123456780,,Chicago,NY,USA,,11/20/2019,,1000,,4,,Mobile,REF456,
CUST2538,,30,Female,user955@example.com,9123456780,,Chicago,NY,,,6/15/2020,,,,,,Tablet,,
CUST6661,Jane Smith,50,M,user3@example.com,9988776655,,,,USA,,6/15/2020,,,Cancelled,1,French,Tablet,REF123,
CUST8448,Jane Smith,25,Other,user639@example.com,,123 St,Houston,TX,US,90001,1/1/2021,,250.5,Cancelled,2,English,Tablet,,
CUST7136,Jane Smith,35,Female,user732@example.com,9988776655,456 Ave,New York,CA,US,,11/20/2019,,0,Inactive,,English,Desktop,REF456,3
CUST5358,Sam,45,M,user544@example.com,9123456780,789 Blvd,,CA,,90001,6/15/2020,,,Active,5,,Mobile,REF456,2
CUST5481,Jane Smith,45,F,,,456 Ave,New York,TX,,,,5/5/2023,250.5,Active,,,,REF456,
CUST2238,Sam,30,Female,user423@example.com,,789 Blvd,New York,TX,US,,11/20/2019,,,,4,,,REF123,1
CUST7796,Sam,,Male,user443@example.com,,,,IL,USA,10001,11/20/2019,5/5/2023,1000,,2,French,Mobile,REF123,
CUST7248,,50,Male,user454@example.com,9988776655,,Chicago,NY,,,11/20/2019,,250.5,,3,French,Tablet,,
CUST9489,Jane Smith,,Male,user771@example.com,9123456780,,,TX,,60601,11/20/2019,5/5/2023,0,,3,,,,
CUST4315,,35,F,user839@example.com,,789 Blvd,Chicago,IL,,90001,,,,Cancelled,2,English,Desktop,,
CUST1268,Jane Smith,40,Male,user967@example.com,,,,TX,,90001,11/20/2019,,0,,5,Spanish,Desktop,,3
CUST1011,Sam,35,Male,user797@example.com,9988776655,,New York,NY,,60601,,12/1/2022,250.5,,1,,Mobile,REF456,2
CUST1659,John Doe,25,Male,,9876543210,456 Ave,Chicago,,USA,10001,,,250.5,Inactive,5,English,Tablet,,0
CUST5438,Sam,40,F,user319@example.com,9876543210,,Los Angeles,NY,,,1/1/2021,12/1/2022,1000,,2,,Desktop,,1
CUST2109,Jane Smith,,,,9988776655,789 Blvd,Houston,TX,USA,,,,0,Active,3,French,Desktop,,
CUST9304,,25,Male,user970@example.com,,789 Blvd,Houston,IL,USA,,11/20/2019,,1000,,1,,Tablet,,3
CUST6388,Jane Smith,35,Female,,,456 Ave,New York,CA,,,6/15/2020,,250.5,,4,Spanish,,REF123,
CUST5726,Sam,40,Male,,9876543210,123 St,,TX,USA,,6/15/2020,5/5/2023,100,Active,,Spanish,,REF123,0
CUST5170,,45,,user407@example.com,9988776655,,New York,TX,,,,5/5/2023,,,3,Spanish,,REF456,
CUST5140,John Doe,,,user447@example.com,9988776655,123 St,New York,TX,US,60601,6/15/2020,12/1/2022,0,,3,French,,,
CUST4245,,30,F,user299@example.com,9123456780,,Houston,,,,,,100,Inactive,5,English,Tablet,,2
CUST8724,Jane Smith,50,Female,,9123456780,,Los Angeles,TX,,,6/15/2020,12/1/2022,100,,3,Spanish,,,
CUST3320,Sam,25,Male,user541@example.com,9988776655,456 Ave,Chicago,IL,US,10001,6/15/2020,,100,,4,,,,
CUST1485,,45,Other,user668@example.com,9988776655,,,,,,1/1/2021,5/5/2023,250.5,,5,French,Tablet,REF456,3
CUST3951,Jane Smith,45,Male,user779@example.com,9123456780,456 Ave,New York,,USA,10001,1/1/2021,12/1/2022,250.5,Cancelled,2,English,Desktop,,2
CUST1574,,50,Other,user550@example.com,,456 Ave,Chicago,IL,USA,,6/15/2020,,,Inactive,2,English,Tablet,,
CUST5316,,50,Female,user969@example.com,9876543210,,Los Angeles,,US,10001,1/1/2021,,0,,4,,Tablet,REF123,2
CUST1268,Sam,30,Male,user274@example.com,9876543210,,Houston,IL,,,1/1/2021,12/1/2022,100,,,Spanish,,,3
CUST4182,,35,Female,user781@example.com,9123456780,,Los Angeles,,USA,,6/15/2020,,1000,Inactive,,French,Tablet,REF123,
CUST9853,,45,Male,user144@example.com,,,Los Angeles,NY,,,6/15/2020,,1000,Active,2,French,,REF123,1
CUST2027,Sam,25,,user537@example.com,,789 Blvd,Houston,IL,,,1/1/2021,12/1/2022,100,Inactive,1,Spanish,,,0
CUST3395,Jane Smith,,Female,user909@example.com,,789 Blvd,New York,,,60601,1/1/2021,,250.5,Active,1,Spanish,,,
CUST6975,Sam,40,Male,,9123456780,456 Ave,Houston,CA,,90001,1/1/2021,,0,,4,Spanish,,,0
CUST9293,,,Other,user687@example.com,9876543210,789 Blvd,Chicago,NY,USA,10001,,12/1/2022,0,Cancelled,2,Spanish,Desktop,REF123,
